id,word,original,addtime,hits,username,sex,country,code,langname,pathmp3,pathogg,num_votes,num_positive_votes,rate
1345828,caribbean,Caribbean,12/7/2011 18:49,11322,mightysparks,f,Australia,en,English,https://apifree.forvo.com/audio/3m3l2h3g33223k3b393b3i1h29382p2e333i1l2p2p323m2i2l1o3c3n1l3b3a3j3c3c25283k2j29362b2a363b2a2b2q3h3i2p1k3o372q1n2f373g2l232c2l1p2c2e2k3h3i233o223m2j2l1n3534261o1p3d2o2j2n3h2h1t1t_362o293q272f32222b3d292k2g3n2f3d1b261b3b3d2h1t1t,https://apifree.forvo.com/audio/3n3a2n3d2n2i2f2l3m2337371b2e2d2d251p3i3h3e3m2i272f2h3e372o3d2e2n3k231f1o1h2p372c2b3n2c1f2f25353h233d1l2n1o1g243d353d3d382l1m1j3k3l262b3i281g2q3h3j33343h261b1o2q2i333o1n2c371t1t_3l3n2b24292n2n2837332c2o3q322p3p3m2l1o3g3p2h1t1t,0,0,0
1408742,caribbean,Caribbean,1/28/2012 1:28,11277,bananaman,m,United Kingdom,en,English,https://apifree.forvo.com/audio/1b39393i1k2o262f3f3q1g3h3g1o2i3b2d2c38392i3m1j283i3p3l3g1h392o282l2p1n2m343d3f38352n29232b3b3b23212o2d1f2j323j321n312d2e322i2a3i1m323d321f25282q2j241g1k2b1i1l3h1f2b393q3j3n1t1t_3g2c2h391i2k353l3g381f281k1f2e3c1g2c2i392b2h1t1t,https://apifree.forvo.com/audio/1b3g26223e3c1f2a282e22393b1j3k1h39211i2m2l3p3i2g2e2l2e1h1n2521323p3l3d322m341p2g2o3m2f322i3b24381b2c3a2a1k3a3f292k3c3h252d32273p32272q3629312l3l2f233k3k1h232c322p2e3d2q313n1t1t_391l283f2p3k2o3c1j322e1f2m3a271n363d29262j3n1t1t,0,0,0
1425957,caribbean,Caribbean,2/9/2012 4:05,11296,sarahfloress,f,United States,en,English,https://apifree.forvo.com/audio/1i2b3k1h3f322c3h1m2i3h291f3n3f242n3l3c3m3p2c292i3h1p3q2b3i3i2p2b3l3k283o3d263j1b232k322n1m2p373l251i262e36262h3d3h1b383j392f212p3n343c3e21223q2a2i3f2c2a393j3l3q3a2g2d1n2k371t1t_3c1i342a2j1o2b2k2b353432352l251o3j261h282j3n1t1t,https://apifree.forvo.com/audio/3l1j1g311h3b3i332f3d1i1n3n1l1i1n3c24333a2k1j3f1g2h3j3e1g3k2c2b313o1k3c2534241l3j1h1j283n373i2b1p3g1o3m3i2p292k2g3a2b2437362o3h262j311m2h2f1g272b3o3o38332k2a272q341o2k352l211t1t_3g3a3n2q2n3h1b27332l3p3n391i1j1o233o322b2k371t1t,0,0,0
1548309,caribbean,Caribbean,5/7/2012 12:48,16527,TopQuark,m,United Kingdom,en,English,https://apifree.forvo.com/audio/3n1l1f3o322n1f3b2c2l2a1b241p3m1h3g2f1m3g2q221p2l23223i39331f3l3h1k3m353j281p1h283l1k1n3j211k2j1b3l3p381i213q331i3n22283j2b1m3m1i2e1j1n2i27212f1i3a3d2k3h2a2g3n3l382l2e2o2f371t1t_2a3k1n3l1h3b31273a363e231b2e24313e26352q2p211t1t,https://apifree.forvo.com/audio/28241m3q3f2c3e1k2b212f262123351m3d353m3q353j2a1p2d1p2e1g1g2j282e1m232m1k1k3m2j243a1g2m1k3f3b2q3k351k36322p1f2p3238391i3f343g1g222e2n1m343a2n233i2n2p2q2m361p1p1p24312j3323211t1t_313a2b33232p3k371n3q233n312c1h3a3k3a2c1h3l2h1t1t,9,9,9
1902141,caribbean,Caribbean,12/11/2012 5:51,11325,dmitrigelb,m,United States,en,English,https://apifree.forvo.com/audio/2p2m1g323l1m2j272428221f323m2l251o1p3a351g261i1h3q3b2i1l252m3a1o352m3i3o3f3q3e1h2q2j2f2a1n312l3m2c1k2e2c2h1k3p3n1g281j2l1j25273d1l2o352f24332e242h282p3628332i2k2j1l1n2j243n1t1t_222p1h1p2j3d31342n1k1l2o1h212633252h352b2e371t1t,https://apifree.forvo.com/audio/2m242b3a38283i3f3m3q2c272f332a1m3b1g3o3527391g1g3k2d332c3p1g233l252k3m1i2625323i282d3p2e242h38272n2f283k2d3k2o242f1n1g2o2h3j3q1b2h1i3g2j1f1k3n2f232n261k273p34293i1l3j3429211t1t_3l1k3c3l382i1o1n1m22313l39232q1b1h1n3p1f333n1t1t,0,0,0
2377225,caribbean,Caribbean,8/13/2013 14:39,13139,Coppelia,f,United Kingdom,en,English,https://apifree.forvo.com/audio/3e39292e3b2e223k3g3e292n2k1k2j2e1h2m33282o232n381f1j2k2g2a373h2m3k2p2j2q3i263o3e2c223o2o3f2c3a3b322c3b3e241p3p1p243p3k1h2j3h351n_2g3b1o2n3p2l3h292k2g1k393i312b2j2m3j1i2i1b211t1t,https://apifree.forvo.com/audio/2p213g241h2i3i2b1m3n3b1i1b2p2m292a2n2g323g2b2f3o35223k392a381i3l2m3d212m2n3n28213o2k3q3e1n1h2b1j1m3f1k2h332n24283g36253h383p3536_3h333i3q3i3n1l3g2h2p382b222q1k3q2m2i2p2e1h371t1t,5,5,5
2388854,caribbean,Caribbean,8/18/2013 14:36,12022,Mollydub,f,Ireland,en,English,https://apifree.forvo.com/audio/2f261o2d393o1i3g3d3f1m2a3l2i1j26333e2p2h3i2337293l1n1i373c2f3p371b241m3m3m2g3i382l3a22263m2o3a23362k2d2h3n1l3l2o1m2d363n222a1l2d_3j3n2k2m1j2d2j273o363f1n2g2b1g1o2737232p38371t1t,https://apifree.forvo.com/audio/3l3p32273q333k2n3g343j1l261h1m3i2l2h323c2o3n2i3p3b2c1p362b3p2k2k1n3b2e1m3g1k1j2q1b1o1p2f3l351b2c3123361l2f2j322q2b3f241j332h2c2f_2j2b3j333n212a2h3q2626232p38231l27213f311k3n1t1t,3,3,3
2512018,caribbean,Caribbean,10/7/2013 23:34,11416,ijarritos,m,United States,en,English,https://apifree.forvo.com/audio/3i3n243d282i3k2e2k3j28393f2b3e3g331k292i3627343432392n1m3h1b3q2f1l2b2a2g313939221l3m251b2i3q321f2137382p3p1k1l3b27283c382a363i3f_321f3337391g2d333k272q2n2c3g1p321o2n2b3j3k211t1t,https://apifree.forvo.com/audio/3c1o1l333g3q252a2h1m1b233k3i272k36393d2j3c2q3l2o3h2n2n2f1g26331g2o3f39271k3c1k3l2i3q1g2a3a3p2h2q391j2e1p2c1p3f24272p3d2g3b2h3k1b_2n3j252j3g283c3d392c343b2e1b3f2j1p2933232f3n1t1t,0,0,0
2684609,caribbean,Caribbean,12/29/2013 5:37,11279,Slick,m,United States,en,English,https://apifree.forvo.com/audio/35342n3i3g2f242j211i1g1p1p2l33361i3p2q222h31361m3l1j1h2a2d2m3m2j383i22212a3q2g252f2l1l2g3k2c32393q2m2o3p1f3g263635332628321p1i23_1m2j3o3e3i3i3k3m3a3a213i332o3m25271g1g3c3m3n1t1t,https://apifree.forvo.com/audio/263p2l2a3c1b1b3e3q3a1j1f233d391j2q3d1f1f1p2d3632312p1j2c3a3p3a31343q3a2a3f2p3p213h3f3a3d1m3m33332k3b2d1p3d252h2p321h2f33372i2k39_271m232l2n1g322i2j2b222p1k2i353636341b1g31371t1t,1,0,-1
3055127,caribbean,Caribbean,7/1/2014 15:20,232769,BobMcG,m,Canada,en,English,https://apifree.forvo.com/audio/391h212d2e3p2g243h383n2j1m1p312f2b1j3h3n3h253l2f29231k2o3e1h1p1p283b2c1g3h1p3b1m2a2l3n3g2e2i3p2e233l2o3b2j3p2m3h3n3i1j2g263f3628_1n2e272537352q2o273a35323h3h383h363a323l3l2h1t1t,https://apifree.forvo.com/audio/3c1b3o2g3g2m1l3k3k3p2c393h3d2j3d32311f1l1j363m2l1n3e3g1p3e3h2i2h3536332m1k212n391l391l273i2q243m1i2b333c2f3e1n3i3g2l2d2e2e2n3h39_2m211h2j3d36273n222q2m3h2d1g3q291i2n3h3o2f371t1t,0,0,0
3246901,caribbean,Caribbean,10/18/2014 22:16,11937,andyhessler,m,United States,en,English,https://apifree.forvo.com/audio/2i2m3q372i38232i3c283a2e3a26393m211l34341h1p2a3n1f3n1h3c312g1p2j1i2g273e3o3j3f1h2q2d1n211n323h2j2k1l362e371p353m2i281g312m2j2m22_2o3n3a352a2i3j2e3e1l373d2i1j1n3k3h1p2a252h2h1t1t,https://apifree.forvo.com/audio/3f3b221l2k29273l1n3m3o3a1l37381g363g1l2f3a2a1n1g1b2q333m2d2g3i3i3k3p222f3o3o241m3n371j211i1k1p2j2k3l1k353h1b1m2n3b2k3e1f3g243531_231i2a2n3p211l29343e2e2n3o271i1f2n3a3g3p3b211t1t,1,1,1
3836339,caribbean,Caribbean,9/4/2015 9:56,11424,JDansk,m,United Kingdom,en,English,https://apifree.forvo.com/audio/1f1o3k1g3a3l3j242m3k2a1i1l28243a2o1j1o1g313o2m3h2c273p332b1f3d1o3n1j2n1m3m1p24372b391j3a2h1p1f1j27392n3i3b3e3b1i241h3j1j3m232k3o_2c392m3p3e2d2m3g3m2q1p2f3i1f1m1g39322p1i3d3n1t1t,https://apifree.forvo.com/audio/3a333n3p1g3e1p2h3p1o213f3p35361g35392j242o342636323g373c2k1p2i1l3n1k3h2m2i2b283l2e2j2c233m1h3i1i231p1i3q2o3k1i2j1o2q2k2f3b2n263q_2f2a3d3p3e291l2h2i332m231f251f2e3g2p3c371l2h1t1t,0,0,0
4396623,caribbean,Caribbean,6/28/2016 23:24,11391,Atalina,f,United States,en,English,https://apifree.forvo.com/audio/3p21232m1k292g251h3b2q2i3b393l3f2o392i351o342e1b232j262e2o393k2h3h252j2j1i3o3k3c2k3p3h21252b1k2a3e372f1n382o283a3i1n3j3d333i383j_3i1f1j343p331m1j2m3q2c3o1n282e2i3e3j2a2i1m211t1t,https://apifree.forvo.com/audio/2l2524381g26323f222h3q3k1n3o3m272f2k343m372c3p26212f3m3e2g352n272k1b373f3d2j2m3d2i3j253c2l1i3n3n3826252p232e352n3o3d382e2e1b1o2d_2g2n1f272m24333j3f2a3d332l262g2n242m31282g3n1t1t,0,0,0
4611805,caribbean,Caribbean,10/16/2016 23:20,461,SReyns,f,Canada,en,English,https://apifree.forvo.com/audio/2n243c272e1o3o223h1j2d2m2p1i2o3f3b3d2m2c292b39212i2i3j3m383m2m3l1g252g1f3e33322a3j1k393m353k1i2n3l1j1n2e2b281g3q2l32351i3e1i1f2o_2d1l3p3e1o1b3l3g26392c2q2o333d3e311p3n3q272h1t1t,https://apifree.forvo.com/audio/1i2k353d2n363a263f3i3k2o1g3f1b1k333b2l2c3i3o2h352e1b2h38352o3i22332k33241l1j3a2k1h2b283m2e3l371l3j2l263i383f1p3h2c2b3j2a3j1p1n21_3j332n293d29332p1g242g373g2a2a28221g283p2c3n1t1t,0,0,0
4620851,caribbean,Caribbean,10/22/2016 8:17,234,JJXHT,f,United States,en,English,https://apifree.forvo.com/audio/3m1p1g2m2h381b211j2q3g3222213o2d2e3n3k3d3c1o3n221l3p293i2l233p2a293d2g32311b383231381m2k3q3o2d2i1n2k2f2k3g1b2h2e3q3k2d3l3j393k1b_3m1n3f2q3b292q1o1l1l272h2g3e3k3l2q221m3a3m211t1t,https://apifree.forvo.com/audio/2j1k3o3c2i3m243g3n1k1n3e362n253f382q3o32331n223p3l1h3b3o2q1l3h2a3q36272h1f393m3j26263n1n3g1m3h3l2n2i293o232m2q33343i342g1k343e2m_3c2p3b2j1i2e2q2d2k3q1j242e3d3p2g2m2d361o242h1t1t,0,0,0
45516,charlotte,Charlotte,10/2/2008 1:23,80516,anakat,f,United States,en,English,https://apifree.forvo.com/audio/2e2q322i2d1i2p241g1h2i323622252a3h2f3o1i1k27282o3o1l2f2i2a3l1o313c221i2o2j2c2o3k2n3a1p1p1g3g1k1k2a1n2n2c2m283q3k2f1k343d1j2e362l1j3j2q372h3n3n3c242a2o213p1m2k233o3i292a1h2h1t1t_2b242b1m1j2c2d3n3k2o3n282j3d2g353n2k341b2e3n1t1t,https://apifree.forvo.com/audio/2e2b2q3c36223n242g1p261b2k2j3l28232n1p2g3h1g3q1h2g3q363o1i252b1j1m3h1g1g263b351h291m3o2d261l2a3c2b2k3m2o3a2g2g3k3n3i3i3f283721381g3o2h2i2l1b2l21212o2h1o2g231i3n2l262k1o3o3n1t1t_38381f212k3o333p38221m1m2e36313b372132243g3n1t1t,1,1,1
520128,charlotte,Charlotte,3/22/2010 19:17,80568,Tori01,f,United Kingdom,en,English,https://apifree.forvo.com/audio/221i3q3o1i3d3j2h393n2b3c2l3k3a333m293n3o3j251j32373f1o382n232h1o2i26381n1n1m3g1n2d3c1j2d36393l251j221f2n263732312c243p3l3m1k3o2i3b2o3h2o253e351k3e3p2a352j3f2b2q28393d3j3o211t1t_3l3c2135253p363h2m1g3b1j2a1l2f1l281g3c2n2h211t1t,https://apifree.forvo.com/audio/3b2q1j2q382i252e2i3o1m2f1n2l3l213e2b1i2g2o23361n3l2d1i3934343o271k3o36283p2f1h2k32332q2f2d243n1f3l3d2h213p3j1l343i382i3h322f2n3f1n351m3d2q3m2p2o2k392925361f1l1o2l1i3m3o3h211t1t_343j3p3a2e3b2n2534362m3j2h3e222f383a3k2o1k2h1t1t,1,0,-1
893853,charlotte,Charlotte,11/28/2010 15:53,81254,Cress123,f,United States,en,English,https://apifree.forvo.com/audio/2c2i2k223l3p1f3e283p1o2a1k3q3g1p351f3o1h3q3n2c2i3a1b1j2j2o351f2m2821351m3g311i2h372k2b2j3q1h2722331b2c2534211k2a21252b2d3n2639341j2i2p221b3p2h1f3m3f3m243l2h1k223d362133312h1t1t_1i2f2a3k1p3937331i222o3q1n2c1i3g3k2a2p2n1b2h1t1t,https://apifree.forvo.com/audio/1n221g3h3h2m2o1b2p3p3q313m36391j252n3h2b1m1k3g3a31271p2j3139323l3c3g2l1h1k1o3i3g1i381p2q1g1i24253d1m2c1b2q2m263d2b3e3j373f2l392b273l391h3k1l3m1b3b332m263j2c2n1o1f372h3b2m211t1t_3f1o312q3h251f2d222i3928361m2b2h251i21363o211t1t,2,1,0
982376,charlotte,Charlotte,1/24/2011 14:51,86905,earthcalling,m,United Kingdom,en,English,https://apifree.forvo.com/audio/2p3d1p2l3a2b341m1l3h2b243p3k1p2a343b1f1h3h2o2d2c3k3m2o3b3d22331b3c292c3j2p233e28373e2m2k1l1f2j2c3d1l36393c2q35383o3n2h3q322f3f392f2a3b293n3g3m1m3g3k1g2n3h3b2323292l2o2b1b3n1t1t_3e1b1k1p1i2i2q2q32221k3n2l252l322n1h38343j211t1t,https://apifree.forvo.com/audio/1j34282o21362d33381h2j3g2m2f383o3q3e2j2i31211m2d2j1o3827352h2d273m3a31291o3h2e2f3g1o2h3k23283i3b3d3j2n3c273e3a1g1g252c212j2i2m3o3p1h213i2a3m1f2p331o351o2n2i282h3l2b3g2j2i211t1t_3a3f2l391j3526322h3q3b2c342k2g3p1n322a2g2o211t1t,2,2,2
1345774,charlotte,Charlotte,12/7/2011 18:27,80526,mightysparks,f,Australia,en,English,https://apifree.forvo.com/audio/341h212n392n272d273i35251b2f382g25343c1m3m381b292e3g3f2n3j1f2i341p2c2m2f1j383e3i1f1p3m252h3c1k1m2a1h1g2d283q1g3f2i3i3g2j1k1h3f3j2k2l1i3p2i281k2q1p3q3g3f2o1h3422332p353p3d3n1t1t_3n2j2e2b2q292a312a3h34253q243j3c3d1b3i3537211t1t,https://apifree.forvo.com/audio/3g222c1f3p3f3j27383l1h1m2j3j262e3m2538343q392i3p213j2d2b3h272c3l1g3439361h1l392c3q2i22273n2g2f3b292q2a1f293a2l1o2e2c2e1f2l2q233d231l3k223a253h3b232m211j38211n1b1g211p3n1k211t1t_3c1p353j261g373d1p273g243d232p2b3a2b1f2m3d2h1t1t,0,0,0
1415494,charlotte,Charlotte,2/1/2012 1:35,82589,bananaman,m,United Kingdom,en,English,https://apifree.forvo.com/audio/2b2e212m2k2g222k3f3h3m1b3k2a2q2e1k2f3f2g1o2f311l1g1b1j3j3q3p291k312k2l3l33332p2l212d233f232i21373b2i3g3b243l32392c3q2b3l281g28341o2h321h382l2k1b1b293b27371g1p37213b2n3c1j371t1t_2e1g1p2f3e291g3i2l393d3e1p372c1b3j2k2k243a211t1t,https://apifree.forvo.com/audio/213328322e2g3c332k3o34311k362e2k2q2n3n2e211o362c1m3a2d381i242o352d34253e253h331g3q2g243p2f3c1k2g2p2l3e3l2f1m2f3d3d3h3h3o3a3p1g313j3l272a3l3a2e1l2e212l1b2g1k1m392d3d2k313h371t1t_1h212j3p2i1i3m2q3d3c2f2h331h1g3d2c1o2k1b2a2h1t1t,1,1,1
1433544,charlotte,Charlotte,2/17/2012 16:15,86028,x_WoofyWoo_x,f,United Kingdom,en,English,https://apifree.forvo.com/audio/2d26261i3j3b243i1n271f3b2f2c2b1i2b3h2n3c1p2o3l1m1l223g32233k21361b2f251k3n341h1i3n37263m363p1f271k2q2c2g381l3b232h2e1l3a3h3p2c2d3o33373e1f282f1m3j241h2k3j39221o2f3a2c292l3n1t1t_3m2b2m223c1i1n3o2j34223a283e1k1m343f331k34371t1t,https://apifree.forvo.com/audio/2h242l2o1p3a2h2p1f1j3f24232h381o353b1f1o2p1i3n1l282d1j1b1m2o1g312m1f1h232p2l1p3h3i1f352i3c1p2e1k38373o3i2e363e1f1f3m2c3n3q3a3a292o1i3n3a2b3j2j223h1f31271h1h1h3p1p2l2l2q1m3n1t1t_1f2i3d2d381g2j281g1f3j331b2728292q1b3o3h2h2h1t1t,3,3,3
1450226,charlotte,Charlotte,3/1/2012 7:08,82124,ntamadb,m,Canada,en,English,https://apifree.forvo.com/audio/333o3a2c2k3k2d2639363k2h1m1l24342n31241k312p1n2n1h223p2b3a391k2c3c1h1l343l3c1m3m2e3l1g242h3o363136282f263i3d2k1h24232l2n1n2g242e341i2g1g3f1m2535312223273e1h1m3j391m2l2o3o211t1t_1i2k29273c1j2m372m3k3q3o2q2a2d3721282n373o211t1t,https://apifree.forvo.com/audio/3p262l3a2e372h23262g27321m361l2j3h3n2p333d3l3k282g1l1j1j3e3g1m232q3m1k3g2k1l2f1o3k2c1m2b1f3p363l39243k321o2a2a323q1n1m2i3l22273l2m3d3133393635263a2h31373a3k3b1k1k2d391j2q3n1t1t_2d2q3232311l36231j38221p2m3a3l222f3b293633211t1t,1,1,1
1491784,charlotte,Charlotte,3/31/2012 11:30,80389,deanemj,m,United States,en,English,https://apifree.forvo.com/audio/1f2l1o2o3f1h2f271b323c261i3k242n343j2m3b333c2f3q261p2b3j1h2g2a1l2c3k1m2b3i371l3q1h3q2c263a343q33363j22213i311b1n331m2m1n3o3q2g3a3o1l3e3h29331l223e1p2n361h3n3p1h3k3b2q3b3a211t1t_3127253d1p3f323p1o2f1h1p3b2a35363e2k292d362h1t1t,https://apifree.forvo.com/audio/2j293h273j343j2o1j1l3g1o2p3k2o21361k25251k2h1i3e2p3f362f1o2k3d232n1m243c283n2p3k3o3d1p3j3f213j3e1i3l2h2i3e1j363o1h2i3h2h3f3o1i2j341j3d292q2f1n3i3o3k281o1k3d2q1g38292l2c2o2h1t1t_2p1j37351l253128232e3e3m2i363e353o1m2b3a2i371t1t,0,0,0
2079908,charlotte,Charlotte,4/12/2013 5:39,80479,acepetty43,m,United States,en,English,https://apifree.forvo.com/audio/1n1f3g2m361j2j2j38252m2e2f3m2g322q322f332c3m2l1o1o1b3f1i2n1h3d3i372o1j3g2q1p2l1j2c3f332p323b2h2e3j2n2g1i3o3m3f1b2l2m3a363e3g391g_3h2f2d312p3e3l1k2g292d3o2j2a2a233p372b3h2b371t1t,https://apifree.forvo.com/audio/1p362f2o37253p33361l382m3a3e3e3o1p273i2h27371o3c34333j1g331j372h34322f2b2j1l3l3g392q1m3k342m1l2l1n263n2n1b1f1f1j3l282k293b2n3729_2o373b332e2b2n3a263322333a3235233e2o27283m2h1t1t,0,0,0
2368299,charlotte,Charlotte,8/10/2013 12:25,80706,TopQuark,m,United Kingdom,en,English,https://apifree.forvo.com/audio/3p381o1b292l1j252a361o283i38273a3l1p261l2h2p1j3c2i363k2k3o2138362c1h1f292n1i233k1o3l3p38222g3h332g3a2f331i2d1j1b372e282d1h212b34_3q3i3l2225222b341p2b1k392g282b3523393f2c3o3n1t1t,https://apifree.forvo.com/audio/353h1h3p2b3h2b1l3n2m3o37282d3g2f1o3a2h3n371o2p353q2a391m1i372b37351b362k1m2f27273h1i3p2m253k372c353h1f2k263e2h2e373o3m2c3c371b29_333h2i2o3h3b2m2e3a2i273d1m363i3c3a273n3k23371t1t,0,0,0
3038398,charlotte,Charlotte,6/22/2014 21:52,955206,whipback,m,United States,en,English,https://apifree.forvo.com/audio/2a2d393b2q1h2i211h212n1k2b3j24372m3m3n253p2c2e1i36281p3k2j3i3f211f313l1h33382d3p2n3n3a38233n2n2d2g3b1l333f34322c1g3b1g24342c3p37_2k1k1n212i2c1o253n311f3o2a2c3c23213e3q2f2p3n1t1t,https://apifree.forvo.com/audio/31291j2q223q243h243q3l1k2m2f33332o3d331l3e2g3g1f372j292q2g3i2i2e1i331g2l2l3q3h382m2h2e342q322k3j373d2g2q3i2p352h3a2a2c342g371h1n_38282c1g29361l2g3p262h2a351o321j1h2e3m1n1n371t1t,0,0,0
3677261,charlotte,Charlotte,6/12/2015 23:27,39471,kstone11,m,United States,en,English,https://apifree.forvo.com/audio/3k1f22393q1n39243m2p342j2c1m3o263k2a1o33232e2i2h251i3f3h3b1f2l1l1n1n1b251n3o1b381o1l371k2l2g1k3j281g262j353o392i263f3k293a3g1b1p_3i372b3g3m1n29311f2n1h2q1b313l3g221k323l3o211t1t,https://apifree.forvo.com/audio/3h352i293k3m3p3m2g3h3i342b3f3g223f2f2c2g3h1g1j243n2p292j383a2p3k372133273i2c2n3m3m1j3g361h2i1h3c2c2q3o233g3g241i2m1k281h341f2q2f_3j1i1p3k1n353i1m1b2d3a1m3h21233c3e3f2g353g371t1t,1,1,1
3825391,charlotte,Charlotte,8/29/2015 23:46,38655,lindamattix,f,United States,en,English,https://apifree.forvo.com/audio/2a1i252b371f3g36363g383k1f3c2h2g3h39223h2o351b2p3i2k1o2m2f313g1k3l23343d3i3i3p223d3m373e39273131231n3n3o341b1f3n1k26231i3m2g241h_3q232g262a3e2g24362c2d2h2p322n38232c3m1h2o2h1t1t,https://apifree.forvo.com/audio/2432331p1g3o2c3n1f3m3b3f3k3j27363p2o3h253j3i3p2n1o2b3a1f2m242c3n1o1g2l2e332i282324223j36213c2q2n2j3m2b3e1o1g242p3g2d3239211i2c3m_252c282c3j363o322i211l3n2j222n3d2k273p3d3g2h1t1t,0,0,0
109355,chicago,Chicago,1/24/2009 2:16,17656,kconaty,f,United States,en,English,https://apifree.forvo.com/audio/1p263b1p261m3c24273p2g2k342q293n3i2o2d2g213f1b2l3a2l1j1b1l3g2l25362m1m2l3e3f2i2m1p291k3f3c2h1i36373p273o2e3d343i3m2l2m2k3l3l3i1j1b2p2o2f3n1m2i3e242h1b1h3i3c3f313839221n272h1t1t_2i1m2g1o1b2q3d2n3q33373h3c3o1p363732313k3b211t1t,https://apifree.forvo.com/audio/222d2l2a263n2a2o3n223q33292o232a21293g1n1g2i2h2b2a3f2i1b2m1i1o2p283o1f38223l351l272k3p36281f212q2b1b1f1k2b3a1g1k1l2c321f3e3i3a33361l32322k1l2q1b251k382d2a2k1l34282q2q3k1j211t1t_2a371b1n3c332n1b35371g2o2b3b1k1i3a2b2f351g211t1t,5,5,5
138171,chicago,Chicago,3/9/2009 1:48,16973,tory1417,f,United States,en,English,https://apifree.forvo.com/audio/3c2o343n1i1j1o1p3q2f2e323n3c3f3i3o2l1b2i382n3f2l392c3q2o1b3m1h1i33231m293q3b2h2b331o3m3g33332c3i352a3g1n353g2j1b25333a2h33261b3m2e2a2i2j291l2k3i1i1k3d253l1p2c223h1b362h2l211t1t_2n26243k383n3c2a392h1m3m1o3b243c3p2b3a27312h1t1t,https://apifree.forvo.com/audio/27343b3j3m1n2k1l2b3h1n3c1m2l2d2q3k3g1i1k3a3a23212b3o1b293g282l2q283q393a372o3f3e3f342q3l243724321f1n33391k2f381i2q3d2i2l3f3h2p1b1j361i1m2n32362j3m1j2a2n37323k211p1i2o2g2a2h1t1t_3n25333f2m3p212p3d1k3g2i1i3n1p253o2f2k1g3a2h1t1t,4,3,2
150982,chicago,Chicago,4/14/2009 3:33,14360,Sar27,f,United States,en,English,https://apifree.forvo.com/audio/343c213h2n312d362p2o1m3m1i3o1o31352e3f362a1g2k1i36352j2g1o3g1p3l3e383i1l1i1m223f2o372g211f323n1o1m2l23222n25393b2h2q2q3f2g2h2o2c2d272d2l1o211l3g22312q3b2b3l2p3o1g2b2e3m2i3n1t1t_2j1b392q3m2q22293q373b1f38281k3n1h293i3m1n371t1t,https://apifree.forvo.com/audio/27221g1n31212b2n211i3e28382d1g3e392n3g1p1h3k1j39283c3b1k213n2i3f243m3h3e321f2d3f2e3d3m3e1m1p36351j3a3o2q3g3g2j1i2p313a3i1l3b3g39251l393e2k282n2k3o1b2e3q3o1m3h3637341o321l3n1t1t_2m3h2c2j2q1b232b2g3f383h2a353q351g3o242f3a371t1t,0,0,0
223322,chicago,Chicago,6/11/2009 4:26,23986,themediacollective,m,United States,en,English,https://apifree.forvo.com/audio/3238231p2g1p2q2m3b2m2q2p313e1g293p2l2l3j1o1k2n37373n1l21351g1m2h1o1f2l3g1p342b2m272d2j3k1f333h3f23211o2k2h2h242h2q3o271k1h3c213b243k2f3k1o3e331g2h2g3b3i313p3h2e3b281m3l1m2h1t1t_3g3f3b3m263q1l263629231g2d1n233i1o3p3n3k3n371t1t,https://apifree.forvo.com/audio/252i1b3o25321l341o36363829323p2g1o272c3b29361l1o2h293h28331m382o37373h2c2c2q3l3q342e1p32373j2k1p2d3c282k3h3m1l3j391k2g1b2n231h353k233i2b261l2f1f1l1j3h232m2e2o363q3c291p222h1t1t_313g1i2l3g1g323o1h2e1k2i2j2q1b281j3e3h311f371t1t,19,16,13
297863,chicago,Chicago,9/1/2009 7:19,15257,Turtleposer,f,United States,en,English,https://apifree.forvo.com/audio/3e2p1i23313d3j3h3733231b3b28342o3a282p3b1i231h3o361o2g29311k2f261n1k3c2d352a1n1m3p2k1j3f212o2a3k3e3q1p2g2h351k25321k2k3338382c3g2e2j3a1k2l211o2i3m3q2p2i3g1k1l361j322p3a1h2h1t1t_3d331j253d39331m3138241n2a2a2e1n323c1f2a3n371t1t,https://apifree.forvo.com/audio/2h283932263g352h3d2p1l1b242f3i1i212g37243i3k1g24362h371o32352j3e3q1p3p1m223538222l2q3j2b213b2o2l1f33223n3p363d23341m1i2f221k1n3c1m3p2o2h2l3p2h2c2c352a2i2c31253h2j3a2b1n3m2h1t1t_2h1m3h3k3725212h1m3g36291b2d2c3f1l1j3c292o3n1t1t,1,1,1
569787,chicago,Chicago,5/6/2010 4:12,14340,watchstop,m,United States,en,English,https://apifree.forvo.com/audio/342f3k3n353c223o34213h1b251f292a342d311f3e281p3n283k2p3k392634232n2c2g3k232n2e3k1n2n2p1f22313h373d2d3q371j2k333c1o36271l1j25211f2m373l2i2d2p3n3q38393d1l2p292k2q1l372a393c371t1t_2l28353c1n1p3q2o2b1g2b3m1n1p31351o1n292c35211t1t,https://apifree.forvo.com/audio/212l3j2b2c3d37253k222h213k1f1p3g1o3f2539271k2q2f1m3a3a2j2l1m2c34251o1i1m21221n2i2k2k2q283e1m223e21293l2l2e3g2h2f3d3f291j3e2b1o3d1g393e3n2l33252e281m3d2h1p1p3q2b2i2m2m1h2o3n1t1t_1i3l251k2p2q1i2d3j381h2d3f3a273q1i243a3n1n371t1t,0,0,0
